No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,time 2,time 1,delay 1,delay 2,jitter
20382,309.13285,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15575181 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20383,309.132961,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15576561 Win=164096 Len=0,,,,,,,,,,,
20384,309.134227,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15576561 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20385,309.152699,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15577941 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20386,309.152822,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15579321 Win=164096 Len=0,,,,,,,,,,,
20387,309.168842,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15579321 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20388,309.171243,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15580701 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20389,309.171352,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15582081 Win=164096 Len=0,,,,,,,,,,,
20390,309.172009,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15582081 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20391,309.204887,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15583461 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20392,309.204999,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15584841 Win=164096 Len=0,,,,,,,,,,,
20393,309.314974,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15584841 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20394,309.328783,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15586221 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20395,309.32889,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15587601 Win=162816 Len=0,,,,,,,,,,,
20396,309.334728,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15587601 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20397,309.335147,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15588981 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20398,309.335257,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15590361 Win=162816 Len=0,,,,,,,,,,,
20399,309.354668,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15590361 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20400,309.418505,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15591741 Win=162816 Len=0,,,,,,,,,,,
20401,309.422594,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15591741 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20402,309.441199,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15593121 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20403,309.441308,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15594501 Win=162816 Len=0,,,,,,,,,,,
20404,309.446545,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15594501 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20405,309.451145,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15595881 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20406,309.451251,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15597261 Win=162816 Len=0,,,,,,,,,,,
20407,309.462941,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15597261 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20408,309.463119,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15598641 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20409,309.463247,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15600021 Win=162816 Len=0,,,,,,,,,,,
20410,309.480211,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15600021 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20411,309.480785,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15601401 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20412,309.480785,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15602781 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20413,309.480785,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15604161 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20414,309.480907,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15605541 Win=162816 Len=0,,,,,,,,,,,
20415,309.483297,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15605541 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20416,309.48409,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15606921 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20417,309.484215,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15608301 Win=162816 Len=0,,,,,,,,,,,
20418,309.505595,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15608301 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20419,309.54188,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15609681 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20420,309.541992,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15611061 Win=162816 Len=0,,,,,,,,,,,
20421,309.542489,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15611061 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20422,309.543125,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15612441 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20423,309.543233,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15613821 Win=162816 Len=0,,,,,,,,,,,
20424,309.554803,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15613821 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20425,309.571726,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15615201 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20426,309.571855,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15616581 Win=162816 Len=0,,,,,,,,,,,
20427,309.572094,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15616581 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20428,309.572094,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15617961 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20429,309.572213,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15619341 Win=162816 Len=0,,,,,,,,,,,
20430,309.592672,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15619341 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20431,309.596552,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15620721 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20432,309.596662,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15622101 Win=162816 Len=0,,,,,,,,,,,
20433,309.604851,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15622101 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20434,309.608578,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15623481 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20435,309.608684,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15624861 Win=162816 Len=0,,,,,,,,,,,
20436,309.612552,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15624861 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20437,309.616422,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15626241 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20438,309.616545,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15627621 Win=162816 Len=0,,,,,,,,,,,
20439,310.226384,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15627621 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20440,310.264496,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15629001 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20441,310.264602,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15630381 Win=162816 Len=0,,,,,,,,,,,
20442,310.331395,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15630381 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20443,310.371259,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15631761 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20444,310.371371,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15633141 Win=162816 Len=0,,,,,,,,,,,
20445,310.412918,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15633141 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20446,310.462834,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15634521 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20447,310.462958,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15635901 Win=160000 Len=0,,,,,,,,,,,
20448,310.512116,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15635901 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20449,310.546848,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15637281 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20450,310.54696,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15638661 Win=157184 Len=0,,,,,,,,,,,
20451,310.608815,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15638661 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20452,310.614666,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15640041 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20453,310.61477,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15641421 Win=155904 Len=0,,,,,,,,,,,
20454,310.619356,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15641421 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20455,310.622584,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15642801 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20456,310.622711,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15644181 Win=155904 Len=0,,,,,,,,,,,
20457,310.626582,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15644181 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20458,310.631988,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15645561 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20459,310.632094,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15646941 Win=155904 Len=0,,,,,,,,,,,
20460,310.636566,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15646941 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20461,310.644589,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15648321 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20462,310.644695,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15649701 Win=155904 Len=0,,,,,,,,,,,
20463,310.646465,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15649701 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20464,310.651103,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15651081 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20465,310.651224,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15652461 Win=155904 Len=0,,,,,,,,,,,
20466,310.725282,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15652461 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20467,310.72562,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15653841 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20468,310.72562,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15655221 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20469,310.72568,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15656601 Win=154368 Len=0,,,,,,,,,,,
20470,310.776891,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15656601 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20471,310.777009,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15657981 Win=154368 Len=0,,,,,,,,,,,
20472,310.792253,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15657981 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20473,310.796996,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15659361 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20474,310.797118,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15660741 Win=154368 Len=0,,,,,,,,,,,
20475,310.801919,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15660741 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20476,310.85618,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15662121 Win=154368 Len=0,,,,,,,,,,,
20477,310.897256,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15662121 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20478,310.897509,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15663501 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20479,310.897563,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15664881 Win=153088 Len=0,,,,,,,,,,,
20480,310.902526,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15664881 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20481,310.90649,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15666261 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20482,310.906596,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15667641 Win=153088 Len=0,,,,,,,,,,,
20483,310.941236,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15667641 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20484,310.944604,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15669021 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20485,310.94471,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15670401 Win=153088 Len=0,,,,,,,,,,,
20486,310.948487,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15670401 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20487,310.968585,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15671781 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20488,310.968691,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15673161 Win=153088 Len=0,,,,,,,,,,,
20489,310.992879,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15673161 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20490,311.043704,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15674541 Win=153088 Len=0,,,,,,,,,,,
20491,311.326935,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15674541 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20492,311.366984,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15675921 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20493,311.36712,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15677301 Win=150272 Len=0,,,,,,,,,,,
20494,311.378663,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15677301 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20495,311.434334,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15678681 Win=148992 Len=0,,,,,,,,,,,
20496,311.704831,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15678681 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20497,311.726732,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15680061 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20498,311.726839,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15681441 Win=146176 Len=0,,,,,,,,,,,
20499,311.736692,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15681441 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20500,311.740866,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15682821 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20501,311.740973,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15684201 Win=144896 Len=0,,,,,,,,,,,
20502,311.822788,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15684201 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20503,311.824472,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15685581 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20504,311.824591,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15686961 Win=142080 Len=0,,,,,,,,,,,
20505,311.854611,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15686961 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20506,311.858439,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15688341 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20507,311.858547,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15689721 Win=142080 Len=0,,,,,,,,,,,
20508,311.892795,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15689721 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20509,311.894423,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15691101 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20510,311.894524,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15692481 Win=142080 Len=0,,,,,,,,,,,
20511,311.898495,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15692481 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20512,311.908623,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15693861 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20513,311.908746,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15695241 Win=142080 Len=0,,,,,,,,,,,
20514,311.912539,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15695241 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20515,311.914285,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15696621 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20516,311.914388,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15698001 Win=142080 Len=0,,,,,,,,,,,
20517,311.928677,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15698001 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20518,311.932445,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15699381 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20519,311.932551,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15700761 Win=142080 Len=0,,,,,,,,,,,
20520,312.102903,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15700761 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20521,312.134798,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15702141 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20522,312.134923,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15703521 Win=142080 Len=0,,,,,,,,,,,
20523,312.141117,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15703521 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20524,312.15257,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15704901 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20525,312.152677,192.168.43.119,23.219.184.122,TCP,54,50444  >  80 [ACK] Seq=29549 Ack=15706281 Win=140544 Len=0,,,,,,,,,,,
20526,312.169304,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15706281 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
20527,312.169735,23.219.184.122,192.168.43.119,TCP,1434,80  >  50444 [ACK] Seq=15707661 Ack=29549 Win=29184 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
